country,continent,year,gdp,gdp_usa_price_2015,gdp_per_capita,gdp_growth_rate
Afghanistan,Asia,1995,2757.0,6335.0,168.0,0.305
Afghanistan,Asia,2005,6221.0,9596.0,255.0,0.075
Afghanistan,Asia,2010,14699.0,14744.0,521.0,0.052000000000000005
Afghanistan,Asia,2015,18713.0,18713.0,554.0,-0.013999999999999999
Afghanistan,Asia,2019,18904.0,20510.0,501.0,0.039
Afghanistan,Asia,2020,20143.0,20028.0,517.0,-0.024
Afghanistan,Asia,2021,14939.0,15875.0,373.0,-0.207
Albania,Europe,1995,2393.0,4720.0,729.0,0.133
Albania,Europe,2005,8052.0,8057.0,2655.0,0.055
Albania,Europe,2010,11927.0,10420.0,4094.0,0.037000000000000005
Albania,Europe,2015,11387.0,11387.0,3950.0,0.022000000000000002
Albania,Europe,2019,15402.0,12968.0,5359.0,0.021
Albania,Europe,2020,15132.0,12516.0,5278.0,-0.035
Albania,Europe,2021,18260.0,13586.0,6396.0,0.085
Algeria,Africa,1995,41971.0,81507.0,1474.0,0.038
Algeria,Africa,2005,103198.0,124381.0,3131.0,0.059000000000000004
Algeria,Africa,2010,161207.0,140977.0,4496.0,0.036000000000000004
Algeria,Africa,2015,165979.0,165979.0,4197.0,0.037000000000000005
Algeria,Africa,2019,171760.0,177355.0,4022.0,0.01
Algeria,Africa,2020,145744.0,168310.0,3354.0,-0.051
Algeria,Africa,2021,163473.0,174033.0,3700.0,0.034
Andorra,Europe,1995,1491.0,1841.0,23702.0,0.027999999999999997
Andorra,Europe,2005,3160.0,3136.0,39584.0,0.054000000000000006
Andorra,Europe,2010,3447.0,2927.0,48191.0,-0.02
Andorra,Europe,2015,2789.0,2789.0,38870.0,0.013999999999999999
Andorra,Europe,2019,3155.0,3008.0,41329.0,0.02
Andorra,Europe,2020,2891.0,2671.0,37207.0,-0.11199999999999999
Andorra,Europe,2021,3325.0,2893.0,42066.0,0.083
Angola,Africa,1995,6642.0,29870.0,477.0,0.15
Angola,Africa,2005,36971.0,62278.0,1901.0,0.15
Angola,Africa,2010,83799.0,93199.0,3587.0,0.049
Angola,Africa,2015,116194.0,116194.0,4131.0,0.009000000000000001
Angola,Africa,2019,83137.0,110809.0,2570.0,-0.006999999999999999
Angola,Africa,2020,54821.0,104603.0,1640.0,-0.055999999999999994
Angola,Africa,2021,70533.0,105754.0,2044.0,0.011000000000000001
Anguilla,North America,1995,104.0,170.0,10805.0,-0.023
Anguilla,North America,2005,229.0,299.0,18881.0,0.131
Anguilla,North America,2010,270.0,313.0,20461.0,-0.046
Anguilla,North America,2015,331.0,331.0,22756.0,0.037000000000000005
Anguilla,North America,2019,377.0,345.0,24495.0,0.055
Anguilla,North America,2020,258.0,242.0,16583.0,-0.299
Anguilla,North America,2021,303.0,277.0,19216.0,0.145
Antigua and Barbuda,North America,1995,577.0,825.0,8440.0,-0.044000000000000004
Antigua and Barbuda,North America,2005,1015.0,1222.0,12708.0,0.079
Antigua and Barbuda,North America,2010,1149.0,1231.0,13405.0,-0.078
Antigua and Barbuda,North America,2015,1337.0,1337.0,14862.0,0.038
Antigua and Barbuda,North America,2019,1688.0,1630.0,18319.0,0.049
Antigua and Barbuda,North America,2020,1370.0,1301.0,14788.0,-0.20199999999999999
Antigua and Barbuda,North America,2021,1421.0,1324.0,15246.0,0.018000000000000002
Argentina,South America,1995,279701.0,377768.0,8004.0,-0.027999999999999997
Argentina,South America,2005,200622.0,472004.0,5135.0,0.08900000000000001
Argentina,South America,2010,426487.0,599349.0,10377.0,0.10099999999999999
Argentina,South America,2015,644903.0,644903.0,14909.0,0.027000000000000003
Argentina,South America,2019,447755.0,619640.0,10007.0,-0.02
Argentina,South America,2020,385540.0,558028.0,8561.0,-0.099
Argentina,South America,2021,487227.0,616053.0,10761.0,0.10400000000000001
Armenia,Asia,1995,1372.0,3036.0,413.0,0.069
Armenia,Asia,2005,5226.0,7048.0,1715.0,0.139
Armenia,Asia,2010,9875.0,8517.0,3352.0,0.022000000000000002
Armenia,Asia,2015,10553.0,10553.0,3666.0,0.032
Armenia,Asia,2019,13619.0,12871.0,4829.0,0.076
Armenia,Asia,2020,12642.0,11950.0,4506.0,-0.07200000000000001
Armenia,Asia,2021,13861.0,12631.0,4967.0,0.057
Aruba,North America,1995,1384.0,2246.0,17961.0,0.025
Aruba,North America,2005,2360.0,2982.0,24978.0,0.012
Aruba,North America,2010,2454.0,2696.0,24453.0,-0.027999999999999997
Aruba,North America,2015,2963.0,2963.0,28419.0,0.036000000000000004
Aruba,North America,2019,3369.0,3380.0,31651.0,0.006
Aruba,North America,2020,2610.0,2752.0,24488.0,-0.18600000000000003
Aruba,North America,2021,3126.0,3225.0,29342.0,0.172
Australia,Oceania,1995,392080.0,661157.0,21779.0,0.039
Australia,Oceania,2005,762829.0,947206.0,37817.0,0.027000000000000003
Australia,Oceania,2010,1301097.0,1085342.0,59089.0,0.024
Australia,Oceania,2015,1245248.0,1245248.0,52277.0,0.027000000000000003
Australia,Oceania,2019,1376060.0,1338160.0,54267.0,-0.001
Australia,Oceania,2020,1431725.0,1368084.0,55774.0,0.022000000000000002
Australia,Oceania,2021,1734532.0,1417576.0,66916.0,0.036000000000000004
Austria,Europe,1995,241054.0,268468.0,30332.0,0.027000000000000003
Austria,Europe,2005,315967.0,339519.0,38406.0,0.022000000000000002
Austria,Europe,2010,391893.0,362278.0,46861.0,0.018000000000000002
Austria,Europe,2015,381818.0,381818.0,44179.0,0.01
Austria,Europe,2019,444621.0,414056.0,50070.0,0.015
Austria,Europe,2020,435225.0,387333.0,48859.0,-0.065
Austria,Europe,2021,480368.0,404983.0,53840.0,0.046
Azerbaijan,Asia,1995,3081.0,8358.0,391.0,-0.11800000000000001
Azerbaijan,Asia,2005,13245.0,22097.0,1530.0,0.264
Azerbaijan,Asia,2010,52906.0,47223.0,5727.0,0.05
Azerbaijan,Asia,2015,53076.0,53076.0,5381.0,0.011000000000000001
Azerbaijan,Asia,2019,48174.0,53509.0,4708.0,0.025
Azerbaijan,Asia,2020,42693.0,51240.0,4151.0,-0.042
Azerbaijan,Asia,2021,54622.0,54099.0,5296.0,0.055999999999999994
Bahamas,North America,1995,5165.0,8258.0,17241.0,0.044000000000000004
Bahamas,North America,2005,9836.0,11581.0,28281.0,0.034
Bahamas,North America,2010,10096.0,11446.0,27047.0,0.015
Bahamas,North America,2015,11862.0,11862.0,30206.0,0.01
Bahamas,North America,2019,13193.0,12575.0,32610.0,0.019
Bahamas,North America,2020,9700.0,9579.0,23863.0,-0.23800000000000002
Bahamas,North America,2021,11209.0,10893.0,27478.0,0.13699999999999998
Bahrain,Asia,1995,6787.0,12294.0,11073.0,0.019
Bahrain,Asia,2005,15969.0,19867.0,17705.0,0.068
Bahrain,Asia,2010,25713.0,26036.0,21187.0,0.043
Bahrain,Asia,2015,31051.0,31051.0,22795.0,0.025
Bahrain,Asia,2019,38653.0,34985.0,25869.0,0.021
Bahrain,Asia,2020,34723.0,33258.0,23502.0,-0.049
Bahrain,Asia,2021,38869.0,33999.0,26563.0,0.022000000000000002
Bangladesh,Asia,1995,37866.0,63504.0,321.0,0.049
Bangladesh,Asia,2005,57628.0,106644.0,409.0,0.06
Bangladesh,Asia,2010,123085.0,153848.0,829.0,0.075
Bangladesh,Asia,2015,228785.0,228785.0,1450.0,0.085
Bangladesh,Asia,2019,349474.0,307934.0,2111.0,0.079
Bangladesh,Asia,2020,373562.0,318552.0,2231.0,0.034
Bangladesh,Asia,2021,414907.0,340655.0,2450.0,0.069
Barbados,North America,1995,2297.0,3741.0,8757.0,0.02
Barbados,North America,2005,3936.0,4695.0,14604.0,0.04
Barbados,North America,2010,4530.0,4735.0,16490.0,-0.023
Barbados,North America,2015,4725.0,4725.0,16990.0,0.025
Barbados,North America,2019,5324.0,4810.0,19003.0,-0.001
Barbados,North America,2020,4672.0,4170.0,16644.0,-0.133
Barbados,North America,2021,4844.0,4162.0,17225.0,-0.002
Belarus,Europe,1995,14324.0,19207.0,1369.0,-0.10400000000000001
Belarus,Europe,2005,31232.0,37454.0,3144.0,0.094
Belarus,Europe,2010,57232.0,53219.0,5881.0,0.078
Belarus,Europe,2015,56455.0,56455.0,5820.0,-0.038
Belarus,Europe,2019,64410.0,59086.0,6658.0,0.013999999999999999
Belarus,Europe,2020,61372.0,58693.0,6370.0,-0.006999999999999999
Belarus,Europe,2021,68206.0,60014.0,7121.0,0.023
Belgium,Europe,1995,288029.0,317458.0,28531.0,0.024
Belgium,Europe,2005,385561.0,402490.0,36661.0,0.023
Belgium,Europe,2010,480952.0,433230.0,44213.0,0.028999999999999998
Belgium,Europe,2015,462150.0,462150.0,41086.0,0.02
Belgium,Europe,2019,535831.0,494959.0,46551.0,0.022000000000000002
Belgium,Europe,2020,525212.0,468422.0,45427.0,-0.054000000000000006
Belgium,Europe,2021,594104.0,497154.0,51166.0,0.061
Belize,North America,1995,819.0,1022.0,4022.0,0.006
Belize,North America,2005,1462.0,1767.0,5213.0,0.022000000000000002
Belize,North America,2010,1739.0,1895.0,5398.0,0.013000000000000001
Belize,North America,2015,2210.0,2210.0,6142.0,0.034
Belize,North America,2019,2417.0,2298.0,6211.0,0.045
Belize,North America,2020,2080.0,1991.0,5267.0,-0.134
Belize,North America,2021,2492.0,2293.0,6229.0,0.152
Benin,Africa,1995,2345.0,3556.0,388.0,0.10099999999999999
Benin,Africa,2005,6565.0,7527.0,806.0,0.017
Benin,Africa,2010,9526.0,9088.0,1009.0,0.021
Benin,Africa,2015,11380.0,11380.0,1041.0,0.018000000000000002
Benin,Africa,2019,14392.0,14169.0,1171.0,0.069
Benin,Africa,2020,15687.0,14714.0,1241.0,0.038
Benin,Africa,2021,17688.0,15767.0,1361.0,0.07200000000000001
Bermuda,North America,1995,2557.0,4859.0,42996.0,0.054000000000000006
Bermuda,North America,2005,4868.0,6641.0,77322.0,0.017
Bermuda,North America,2010,6635.0,7544.0,104568.0,0.006
Bermuda,North America,2015,6655.0,6655.0,105387.0,0.008
Bermuda,North America,2019,7423.0,6841.0,116333.0,0.003
Bermuda,North America,2020,6882.0,6372.0,107474.0,-0.069
Bermuda,North America,2021,7231.0,6629.0,112653.0,0.04
Bhutan,Asia,1995,289.0,483.0,548.0,0.068
Bhutan,Asia,2005,797.0,992.0,1201.0,0.071
Bhutan,Asia,2010,1548.0,1532.0,2194.0,0.11900000000000001
Bhutan,Asia,2015,2004.0,2004.0,2696.0,0.066
Bhutan,Asia,2019,2536.0,2471.0,3304.0,0.057999999999999996
Bhutan,Asia,2020,2315.0,2222.0,2997.0,-0.10099999999999999
Bhutan,Asia,2021,2381.0,2148.0,3063.0,-0.033
Bolivia,South America,1995,6715.0,14637.0,856.0,0.047
Bolivia,South America,2005,9549.0,20184.0,1018.0,0.044000000000000004
Bolivia,South America,2010,19650.0,25267.0,1922.0,0.040999999999999995
Bolivia,South America,2015,33000.0,33000.0,2976.0,0.049
Bolivia,South America,2019,40895.0,38193.0,3472.0,0.022000000000000002
Bolivia,South America,2020,36630.0,34856.0,3069.0,-0.087
Bolivia,South America,2021,40408.0,36984.0,3345.0,0.061
Bosnia and Herzegovina,Europe,1995,1989.0,3764.0,530.0,0.16
Bosnia and Herzegovina,Europe,2005,11223.0,13178.0,2741.0,0.039
Bosnia and Herzegovina,Europe,2010,17176.0,15170.0,4507.0,0.009000000000000001
Bosnia and Herzegovina,Europe,2015,16212.0,16212.0,4600.0,0.031
Bosnia and Herzegovina,Europe,2019,20203.0,18405.0,6011.0,0.027999999999999997
Bosnia and Herzegovina,Europe,2020,19951.0,17830.0,6012.0,-0.031
Bosnia and Herzegovina,Europe,2021,23365.0,19176.0,7143.0,0.075
Botswana,Africa,1995,4731.0,6739.0,3065.0,0.07
Botswana,Africa,2005,9759.0,10190.0,5156.0,0.040999999999999995
Botswana,Africa,2010,12637.0,11354.0,6042.0,0.10099999999999999
Botswana,Africa,2015,13531.0,13531.0,5870.0,-0.049
Botswana,Africa,2019,16696.0,16212.0,6679.0,0.03
Botswana,Africa,2020,14930.0,14797.0,5863.0,-0.087
Botswana,Africa,2021,17615.0,16479.0,6805.0,0.114
Brazil,South America,1995,781736.0,1074026.0,4781.0,0.042
Brazil,South America,2005,891634.0,1368459.0,4773.0,0.032
Brazil,South America,2010,2208838.0,1703150.0,11249.0,0.075
Brazil,South America,2015,1802212.0,1802212.0,8783.0,-0.035
Brazil,South America,2019,1881459.0,1819683.0,8884.0,0.012
Brazil,South America,2020,1448566.0,1749104.0,6795.0,-0.039
Brazil,South America,2021,1608981.0,1829902.0,7507.0,0.046
British Virgin Islands,North America,1995,453.0,734.0,25652.0,0.23600000000000002
British Virgin Islands,North America,2005,994.0,1204.0,42283.0,0.14300000000000002
British Virgin Islands,North America,2010,1114.0,1251.0,40431.0,0.017
British Virgin Islands,North America,2015,1279.0,1279.0,43559.0,0.008
British Virgin Islands,North America,2019,1439.0,1382.0,47006.0,0.017
British Virgin Islands,North America,2020,1492.0,1406.0,48273.0,0.017
British Virgin Islands,North America,2021,1539.0,1433.0,49444.0,0.019
Brunei Darussalam,Asia,1995,5245.0,10623.0,17538.0,0.045
Brunei Darussalam,Asia,2005,10561.0,12575.0,28800.0,0.004
Brunei Darussalam,Asia,2010,13707.0,12995.0,34609.0,0.026000000000000002
Brunei Darussalam,Asia,2015,12930.0,12930.0,30681.0,-0.004
Brunei Darussalam,Asia,2019,13469.0,13279.0,30748.0,0.039
Brunei Darussalam,Asia,2020,12006.0,13429.0,27179.0,0.011000000000000001
Brunei Darussalam,Asia,2021,14006.0,13214.0,31449.0,-0.016
Bulgaria,Europe,1995,18992.0,33809.0,2240.0,0.028999999999999998
Bulgaria,Europe,2005,29869.0,40066.0,3822.0,0.071
Bulgaria,Europe,2010,50682.0,47538.0,6676.0,0.015
Bulgaria,Europe,2015,50782.0,50782.0,6948.0,0.034
Bulgaria,Europe,2019,68914.0,57444.0,9772.0,0.04
Bulgaria,Europe,2020,70239.0,55170.0,10064.0,-0.04
Bulgaria,Europe,2021,84058.0,59382.0,12207.0,0.076
Burkina Faso,Africa,1995,2704.0,3723.0,261.0,0.057
Burkina Faso,Africa,2005,6144.0,6950.0,443.0,0.087
Burkina Faso,Africa,2010,10100.0,9082.0,627.0,0.084
Burkina Faso,Africa,2015,11823.0,11823.0,632.0,0.039
Burkina Faso,Africa,2019,16178.0,14990.0,772.0,0.057
Burkina Faso,Africa,2020,17934.0,15280.0,833.0,0.019
Burkina Faso,Africa,2021,19738.0,16335.0,893.0,0.069
Burundi,Africa,1995,1000.0,1827.0,169.0,-0.07
Burundi,Africa,2005,1117.0,1905.0,151.0,0.009000000000000001
Burundi,Africa,2010,2032.0,2376.0,223.0,0.051
Burundi,Africa,2015,2811.0,2811.0,262.0,-0.004
Burundi,Africa,2019,3369.0,3313.0,284.0,0.045
Burundi,Africa,2020,3615.0,3324.0,296.0,0.003
Burundi,Africa,2021,3900.0,3383.0,311.0,0.018000000000000002
Cabo Verde,Africa,1995,558.0,597.0,1356.0,0.075
Cabo Verde,Africa,2005,1105.0,1160.0,2243.0,0.065
Cabo Verde,Africa,2010,1664.0,1483.0,3193.0,0.015
Cabo Verde,Africa,2015,1596.0,1596.0,2891.0,0.01
Cabo Verde,Africa,2019,1982.0,1914.0,3435.0,0.057
Cabo Verde,Africa,2020,1704.0,1631.0,2924.0,-0.14800000000000002
Cabo Verde,Africa,2021,1936.0,1745.0,3293.0,0.07
Cambodia,Asia,1995,3309.0,4185.0,303.0,0.059000000000000004
Cambodia,Asia,2005,6293.0,9237.0,475.0,0.132
Cambodia,Asia,2010,11242.0,12760.0,783.0,0.06
Cambodia,Asia,2015,18050.0,18050.0,1171.0,0.07
Cambodia,Asia,2019,27098.0,23744.0,1672.0,0.071
Cambodia,Asia,2020,25291.0,22999.0,1542.0,-0.031
Cambodia,Asia,2021,26669.0,23690.0,1608.0,0.03
Cameroon,Africa,1995,10865.0,13858.0,822.0,0.028999999999999998
Cameroon,Africa,2005,19502.0,21579.0,1129.0,0.022000000000000002
Cameroon,Africa,2010,27481.0,25370.0,1382.0,0.028999999999999998
Cameroon,Africa,2015,32186.0,32186.0,1399.0,0.057
Cameroon,Africa,2019,39671.0,37474.0,1539.0,0.035
Cameroon,Africa,2020,40804.0,37658.0,1540.0,0.005
Cameroon,Africa,2021,45368.0,39032.0,1668.0,0.036000000000000004
Canada,North America,1995,605943.0,955380.0,20688.0,0.027000000000000003
Canada,North America,2005,1173158.0,1321333.0,36415.0,0.032
Canada,North America,2010,1617267.0,1399168.0,47618.0,0.031
Canada,North America,2015,1556129.0,1556129.0,43550.0,0.006999999999999999
Canada,North America,2019,1741497.0,1689714.0,46412.0,0.019
Canada,North America,2020,1645423.0,1607010.0,43428.0,-0.049
Canada,North America,2021,1988336.0,1679982.0,52112.0,0.045
Cayman Islands,North America,1995,1709.0,2623.0,52096.0,0.048
Cayman Islands,North America,2005,4010.0,4430.0,85813.0,0.065
Cayman Islands,North America,2010,4157.0,4300.0,76872.0,-0.027000000000000003
Cayman Islands,North America,2015,4708.0,4708.0,77296.0,0.027999999999999997
Cayman Islands,North America,2019,5943.0,5432.0,89869.0,0.039
Cayman Islands,North America,2020,5609.0,5123.0,83326.0,-0.057
Cayman Islands,North America,2021,5809.0,5211.0,85250.0,0.017
Central African Republic,Africa,1995,1167.0,1788.0,356.0,0.052000000000000005
Central African Republic,Africa,2005,1413.0,1938.0,336.0,0.024
Central African Republic,Africa,2010,2141.0,2331.0,459.0,0.046
Central African Republic,Africa,2015,1695.0,1695.0,352.0,0.043
Central African Republic,Africa,2019,2221.0,1983.0,426.0,0.03
Central African Republic,Africa,2020,2325.0,2002.0,435.0,0.01
Central African Republic,Africa,2021,2518.0,2022.0,461.0,0.01
Chad,Africa,1995,1643.0,2779.0,239.0,0.013999999999999999
Chad,Africa,2005,6681.0,6331.0,668.0,0.079
Chad,Africa,2010,12176.0,10348.0,1024.0,0.174
Chad,Africa,2015,14401.0,14401.0,1018.0,0.039
Chad,Africa,2019,15299.0,15042.0,949.0,0.034
Chad,Africa,2020,14910.0,14718.0,896.0,-0.022000000000000002
Chad,Africa,2021,16410.0,14554.0,955.0,-0.011000000000000001
Chile,South America,1995,75099.0,109700.0,5209.0,0.106
Chile,South America,2005,122965.0,167485.0,7602.0,0.062
Chile,South America,2010,218538.0,201494.0,12852.0,0.057999999999999996
Chile,South America,2015,243919.0,243919.0,13650.0,0.023
Chile,South America,2019,278585.0,262361.0,14632.0,0.008
Chile,South America,2020,252727.0,246676.0,13094.0,-0.06
Chile,South America,2021,317059.0,275459.0,16265.0,0.11699999999999999
China,Asia,1995,734485.0,1831413.0,603.0,0.11
China,Asia,2005,2285962.0,4420545.0,1752.0,0.114
China,Asia,2010,6087188.0,7554111.0,4515.0,0.106
China,Asia,2015,11061570.0,11061570.0,7937.0,0.07
China,Asia,2019,14279966.0,14296365.0,10043.0,0.06
China,Asia,2020,14687744.0,14616670.0,10308.0,0.022000000000000002
China,Asia,2021,17734131.0,15802052.0,12437.0,0.081
Hong Kong,Asia,1995,144652.0,157719.0,23167.0,0.024
Hong Kong,Asia,2005,181569.0,220757.0,26175.0,0.07400000000000001
Hong Kong,Asia,2010,228639.0,267552.0,32056.0,0.068
Hong Kong,Asia,2015,309386.0,309386.0,41810.0,0.024
Hong Kong,Asia,2019,363052.0,331794.0,48432.0,-0.017
Hong Kong,Asia,2020,344930.0,310078.0,45985.0,-0.065
Hong Kong,Asia,2021,369174.0,329747.0,49259.0,0.063
Macao,Asia,1995,7046.0,13978.0,17765.0,0.033
Macao,Asia,2005,12160.0,23417.0,24887.0,0.081
Macao,Asia,2010,28242.0,39823.0,50676.0,0.251
Macao,Asia,2015,45048.0,45048.0,73221.0,-0.215
Macao,Asia,2019,55205.0,51074.0,83183.0,-0.025
Macao,Asia,2020,25586.0,23488.0,37834.0,-0.54
Macao,Asia,2021,29905.0,27714.0,43555.0,0.18
Colombia,South America,1995,109580.0,150181.0,3046.0,0.052000000000000005
Colombia,South America,2005,145619.0,187774.0,3449.0,0.047
Colombia,South America,2010,286563.0,233471.0,6394.0,0.045
Colombia,South America,2015,293482.0,293482.0,6228.0,0.03
Colombia,South America,2019,323110.0,321394.0,6438.0,0.032
Colombia,South America,2020,270300.0,298742.0,5307.0,-0.07
Colombia,South America,2021,314464.0,330638.0,6104.0,0.107
Comoros,Africa,1995,483.0,612.0,999.0,0.036000000000000004
Comoros,Africa,2005,787.0,743.0,1328.0,0.027999999999999997
Comoros,Africa,2010,907.0,743.0,1383.0,0.048
Comoros,Africa,2015,966.0,966.0,1322.0,0.02
Comoros,Africa,2019,1193.0,1130.0,1508.0,0.036000000000000004
Comoros,Africa,2020,1235.0,1174.0,1532.0,0.039
Comoros,Africa,2021,1340.0,1201.0,1631.0,0.023
Congo,Africa,1995,2457.0,6219.0,896.0,0.04
Congo,Africa,2005,6647.0,7864.0,1810.0,0.092
Congo,Africa,2010,13136.0,10346.0,2960.0,0.099
Congo,Africa,2015,11881.0,11881.0,2346.0,-0.036000000000000004
Congo,Africa,2019,12910.0,9748.0,2317.0,0.01
Congo,Africa,2020,10483.0,9139.0,1838.0,-0.062
Congo,Africa,2021,12841.0,9088.0,2200.0,-0.006
Cook Islands,Oceania,1995,116.0,207.0,6517.0,-0.044000000000000004
Cook Islands,Oceania,2005,199.0,265.0,13152.0,-0.011000000000000001
Cook Islands,Oceania,2010,241.0,266.0,13990.0,-0.049
Cook Islands,Oceania,2015,302.0,302.0,17077.0,0.057
Cook Islands,Oceania,2019,357.0,384.0,20853.0,0.048
Cook Islands,Oceania,2020,283.0,287.0,16642.0,-0.254
Cook Islands,Oceania,2021,328.0,257.0,19264.0,-0.10400000000000001
Costa Rica,North America,1995,11572.0,24537.0,3239.0,0.042
Costa Rica,North America,2005,20045.0,36882.0,4644.0,0.04
Costa Rica,North America,2010,37659.0,46858.0,8147.0,0.054000000000000006
Costa Rica,North America,2015,56442.0,56442.0,11530.0,0.037000000000000005
Costa Rica,North America,2019,64418.0,64382.0,12669.0,0.024
Costa Rica,North America,2020,62158.0,61774.0,12133.0,-0.040999999999999995
Costa Rica,North America,2021,64282.0,66457.0,12472.0,0.076
Croatia,Europe,1995,22644.0,33414.0,4710.0,0.08
Croatia,Europe,2005,45835.0,49177.0,10347.0,0.043
Croatia,Europe,2010,60672.0,50638.0,13888.0,-0.012
Croatia,Europe,2015,50243.0,50243.0,11808.0,0.025
Croatia,Europe,2019,62328.0,57206.0,15092.0,0.034
Croatia,Europe,2020,57472.0,52297.0,14028.0,-0.086
Croatia,Europe,2021,68955.0,59134.0,16983.0,0.131
Cuba,North America,1995,30428.0,36619.0,2785.0,0.025
Cuba,North America,2005,42644.0,58415.0,3792.0,0.11199999999999999
Cuba,North America,2010,64328.0,75943.0,5698.0,0.024
Cuba,North America,2015,87206.0,87206.0,7690.0,0.044000000000000004
Cuba,North America,2019,103428.0,91096.0,9139.0,-0.002
Cuba,North America,2020,107352.0,81122.0,9500.0,-0.109
Cuba,North America,2021,126694.0,82139.0,11255.0,0.013000000000000001
Curaçao,North America,1995,0.0,,,
Curaçao,North America,2005,2345.0,2907.0,15921.0,
Curaçao,North America,2010,2951.0,3079.0,18518.0,0.001
Curaçao,North America,2015,3043.0,3043.0,17944.0,0.003
Curaçao,North America,2019,2995.0,2802.0,15511.0,-0.034
Curaçao,North America,2020,2496.0,2285.0,13187.0,-0.184
Curaçao,North America,2021,2700.0,2382.0,14183.0,0.042
Cyprus,Asia,1995,9933.0,12657.0,15265.0,0.099
Cyprus,Asia,2005,18694.0,18922.0,25311.0,0.049
Cyprus,Asia,2010,25775.0,21632.0,31075.0,0.023
Cyprus,Asia,2015,19901.0,19901.0,23477.0,0.034
